datetime,actual,Random Forest,Gradient Boosting,Physics-based,Time Series,XGBoost-like,Random Forest_error,Random Forest_abs_error,Random Forest_squared_error,Gradient Boosting_error,Gradient Boosting_abs_error,Gradient Boosting_squared_error,Physics-based_error,Physics-based_abs_error,Physics-based_squared_error,Time Series_error,Time Series_abs_error,Time Series_squared_error,XGBoost-like_error,XGBoost-like_abs_error,XGBoost-like_squared_error,simple_average,median_ensemble,performance_weighted,conditional_ensemble,hybrid_prediction
2023-06-24 15:00:00,1171.327959926472,1551.082979173969,1772.2126140143384,2448.338258869655,1314.5952185889432,1694.329011679634,-379.7550192474971,379.7550192474971,144213.8746436669,-600.8846540878665,600.8846540878665,361062.36751829495,-1277.010298943183,1277.010298943183,1630755.3036069577,-143.26725866247125,143.26725866247125,20525.50740465944,-523.0010517531621,523.0010517531621,273530.1001349137,1756.111616465308,1694.329011679634,1756.1116164653083,1904.2391002926422,1798.6888450870238
2023-06-24 16:00:00,972.2974417679429,1379.3891915989002,1240.9400721881264,872.3226012518321,615.2795463910926,1488.0869491648443,-407.09174983095727,407.09174983095727,165723.6927804307,-268.6426304201834,268.6426304201834,72168.86287907526,99.97484051611082,99.97484051611082,9994.968736221794,357.01789537685033,357.01789537685033,127461.77761931565,-515.7895073969014,515.7895073969014,266038.8159407382,1119.2036721189593,1240.9400721881264,1119.203672118959,1207.8414378685748,1205.5593816882074
2023-06-24 17:00:00,348.4959278890649,485.52953247531445,493.0921668372616,886.221605766316,439.41891520362515,502.2904394196963,-137.03360458624957,137.03360458624957,18778.2087859006,-144.59623894819669,144.59623894819669,20908.072317963994,-537.7256778772511,537.7256778772511,289148.9046485492,-90.92298731456026,90.92298731456026,8266.989622203686,-153.79451153063144,153.79451153063144,23652.751776945526,561.3105319404427,493.0921668372616,561.3105319404427,625.9216264389551,575.07140113681
2023-06-24 18:00:00,0.0,14.677019518523908,13.613400327894684,14.04642484739173,18.056845789381097,12.9684912624139,-14.677019518523908,14.677019518523908,215.41490194713177,-13.613400327894684,13.613400327894684,185.3246684875231,-14.04642484739173,14.04642484739173,197.3020509934238,-18.056845789381097,18.056845789381097,326.04967986148984,-12.9684912624139,12.9684912624139,168.1817656233057,14.672436349121066,14.04642484739173,14.672436349121064,13.974366006470683,14.172519966187355
2023-06-24 19:00:00,13.917736546059395,2.61720973380702,3.0341088859057193,5.8452829231919345,2.309365882341501,-1.6816903211054925,11.300526812252375,11.300526812252375,127.70190623443483,10.883627660153675,10.883627660153675,118.45335104486215,8.07245362286746,8.07245362286746,65.16450749334598,11.608370663717894,11.608370663717894,134.7542694662662,15.599426867164887,15.599426867164887,243.3421185840257,2.4248554208281368,2.61720973380702,2.4248554208281363,2.4363658993271473,1.8129022270127457
2023-06-24 20:00:00,1.611828451439742,4.678388899823294,12.67739555913894,5.507189831593086,3.0004622715479643,5.291912790119613,-3.066560448383552,3.066560448383552,9.403792983590332,-11.065567107699199,11.065567107699199,122.4467754149944,-3.895361380153344,3.895361380153344,15.173840281990167,-1.3886338201082222,1.3886338201082222,1.9283038863483546,-3.680084338679871,3.680084338679871,13.543020739796864,6.23106987044458,5.291912790119613,6.23106987044458,4.657079706788443,5.539299751116187
2023-06-24 21:00:00,2.018627026807612,10.621383005857416,8.3745934506299,2.984270993716506,2.542396844968615,11.911531200911357,-8.602755979049803,8.602755979049803,74.00741043507713,-6.355966423822288,6.355966423822288,40.398309180756286,-0.9656439669088939,0.9656439669088939,0.9324682708275449,-0.5237698181610031,0.5237698181610031,0.2743348224164103,-9.892904174103744,9.892904174103744,97.86955299799929,7.286835099216759,8.3745934506299,7.286835099216759,5.715387302941444,7.430532785774589
2023-06-24 22:00:00,6.033355841550835,4.404374087416358,4.077157025133611,5.845262105733773,4.01255530359632,3.9122085192455045,1.6289817541344762,1.6289817541344762,2.653581555303035,1.9561988164172233,1.9561988164172233,3.826713809352145,0.1880937358170618,0.1880937358170618,0.035379253453618635,2.020800537954514,2.020800537954514,4.083634814197254,2.12114732230533,2.12114732230533,4.499265962923072,4.450311408225113,4.077157025133611,4.450311408225113,4.1632626514461455,4.2691289100055325
2023-06-24 23:00:00,7.247583134383784,7.831760172611544,6.229442708178071,0.36128245546364557,2.6474205455022144,6.541760787531725,-0.58417703822776,0.58417703822776,0.3412628119925578,1.0181404262057123,1.0181404262057123,1.0366099274743494,6.886300678920138,6.886300678920138,47.42113704049596,4.600162588881569,4.600162588881569,21.161495844145584,0.7058223468520586,0.7058223468520586,0.4981851853157477,4.72233333385744,6.229442708178071,4.72233333385744,4.344501030811539,4.863006145842517
2023-06-25 00:00:00,13.253872410029023,7.815023001870342,9.592828607016893,9.825262519285973,2.5680524035571364,7.833462643690321,5.438849408158681,5.438849408158681,29.58108288462804,3.661043803012131,3.661043803012131,13.403241727573526,3.4286098907430507,3.4286098907430507,11.755365782901073,10.685820006471888,10.685820006471888,114.18674921071485,5.420409766338702,5.420409766338702,29.380842035019985,7.526925835084133,7.833462643690321,7.526925835084133,5.63533750505519,6.910850440864931
2023-06-25 01:00:00,1.1458232657080352,6.530962724676211,5.7959877700982165,7.52116027116375,2.59904884696913,6.490433921792333,-5.385139458968176,5.385139458968176,28.99972699253606,-4.650164504390181,4.650164504390181,21.624029917890383,-6.375337005455715,6.375337005455715,40.64492193313304,-1.453225581261095,1.453225581261095,2.1118645900316473,-5.344610656084297,5.344610656084297,28.564863065129824,5.787518706939927,6.490433921792333,5.787518706939928,4.723005327407329,5.520376306331379
2023-06-25 02:00:00,7.997389274953654,11.113273570319462,11.572886835928697,1.4067107828323238,3.509719516667744,11.983140418499806,-3.1158842953658086,3.1158842953658086,9.70873494210728,-3.5754975609750437,3.5754975609750437,12.784182808538485,6.59067849212133,6.59067849212133,43.43704298651069,4.487669758285909,4.487669758285909,20.13917985943391,-3.9857511435461523,3.9857511435461523,15.886212178279461,7.917146224849607,11.113273570319462,7.917146224849607,7.113013745217819,8.24559898602601
2023-06-25 03:00:00,6.707485617017292,5.635624683657697,6.163424555850728,7.3057890306371345,2.8551025583867995,2.9313552248540327,1.071860933359595,1.071860933359595,1.148885860462502,0.5440610611665635,0.5440610611665635,0.29600243827768713,-0.5983034136198428,0.5983034136198428,0.35796697474915673,3.852383058630492,3.852383058630492,14.840855230423227,3.776130392163259,3.776130392163259,14.259160738619048,4.978259210677278,5.635624683657697,4.978259210677279,4.326206191655212,4.443005056146068
2023-06-25 04:00:00,0.3296016770357838,4.7972472925123535,3.7753258386544406,0.06361599557755637,3.501088099220507,4.494920729835468,-4.467645615476569,4.467645615476569,19.959857345487013,-3.445724161618657,3.445724161618657,11.873014997962596,0.26598568145822743,0.26598568145822743,0.07074838274079763,-3.1714864221847234,3.1714864221847234,10.058326126102058,-4.165319052799684,4.165319052799684,17.349882811616055,3.326439591160065,3.7753258386544406,3.326439591160065,3.5309648686325543,3.5732956090767467
2023-06-25 05:00:00,2.448772121701424,5.1597462092695485,4.96502644011976,1.224687699840324,3.248204579337408,6.688797983983787,-2.7109740875681245,2.7109740875681245,7.3493805034658255,-2.516254318418336,2.516254318418336,6.331535794958925,1.2240844218611,1.2240844218611,1.4983826718430235,-0.7994324576359841,0.7994324576359841,0.6390922543219095,-4.240025862282363,4.240025862282363,17.977819312823296,4.257292582510166,4.96502644011976,4.257292582510166,4.065977538523941,4.55505812733603
2023-06-25 06:00:00,0.0,6.6655380836945275,15.308566181504338,40.44943046145045,10.213148683778797,3.350293134150257,-6.6655380836945275,6.6655380836945275,44.42939794518212,-15.308566181504338,15.308566181504338,234.3521985334983,-40.44943046145045,40.44943046145045,1636.1564246557152,-10.213148683778797,10.213148683778797,104.30840603697258,-3.350293134150257,3.350293134150257,11.22446408473435,15.197395308915674,10.213148683778797,15.197395308915675,17.51250375720225,14.230617939601164
2023-06-25 07:00:00,688.2616332190576,569.7617440294085,614.8345345640686,545.7278306915813,276.7793089305069,604.9949260680901,118.49988918964902,118.49988918964902,14042.223737959097,73.42709865498898,73.42709865498898,5391.538816889484,142.53380252747627,142.53380252747627,20315.8848629416,411.48232428855067,411.48232428855067,169317.70320190798,83.26670715096748,83.26670715096748,6933.344519764978,522.419668856731,569.7617440294085,522.419668856731,563.6531096051293,549.2376617003742
2023-06-25 08:00:00,800.8588256965717,956.4944008127111,957.0713882980076,1131.9073336558847,659.0782292226229,996.7612285785124,-155.63557511613942,155.63557511613942,24222.432241731476,-156.21256260143593,156.21256260143593,24402.36471450754,-331.04850795931304,331.04850795931304,109593.11462208735,141.78059647394878,141.78059647394878,20101.737536508695,-195.9024028819407,195.9024028819407,38377.75145491821,940.2625161135478,957.0713882980076,940.2625161135478,1017.9519520555708,975.9286255630004
2023-06-25 09:00:00,1345.8298739746328,1403.3942091149088,1405.49888335039,1809.3477467845812,956.4863467167104,1459.0363715264562,-57.564335140275944,57.564335140275944,3313.6526801420077,-59.66900937575724,59.66900937575724,3560.3906798842054,-463.51787280994836,463.51787280994836,214848.81841425947,389.34352725792246,389.34352725792246,151588.3822176406,-113.2064975518233,113.2064975518233,12815.711087950976,1406.7527114986092,1405.49888335039,1406.7527114986094,1542.5446196160146,1462.1224283438783
2023-06-25 10:00:00,1908.1713621700922,1417.1681427307535,1324.9530214783072,2317.778704630116,1240.7821084633138,1412.055873025151,491.00321943933864,491.00321943933864,241084.16149979533,583.218340691785,583.218340691785,340143.632919279,-409.6073424600238,409.6073424600238,167778.1749971632,667.3892537067784,667.3892537067784,445408.4159632906,496.1154891449412,496.1154891449412,246130.57856952425,1542.5475700655284,1412.055873025151,1542.5475700655284,1710.8935158558363,1581.8948965360796
2023-06-25 11:00:00,1814.9449461882464,1677.6133836664262,1660.6467029555297,2556.980322363865,1430.6637481803002,1703.1158006713474,137.33156252182016,137.33156252182016,18859.9580646846,154.2982432327167,154.2982432327167,23807.9478647026,-742.0353761756187,742.0353761756187,550616.499496092,384.28119800794616,384.28119800794616,147672.03914242232,111.82914551689896,111.82914551689896,12505.757787039764,1805.8039915674938,1677.6133836664262,1805.8039915674938,1974.7123119573478,1849.5186750695207
2023-06-25 12:00:00,2135.502409441914,1969.9297857146648,1841.022480536639,3413.2274903857287,1695.9497089772685,1905.7968971718315,165.57262372724927,165.57262372724927,27414.293727925266,294.4799289052751,294.4799289052751,86718.42852805587,-1277.7250809438146,1277.7250809438146,1632581.3824728776,439.55270046464557,439.55270046464557,193206.57648576243,229.70551227008264,229.70551227008264,52764.62236726109,2165.185272557226,1905.7968971718315,2165.1852725572267,2422.7303279216467,2216.417785626964
2023-06-25 13:00:00,1651.1957579822779,1660.0367942779988,1680.8464968781038,1863.6737717077592,1180.490963937945,1589.7242382493657,-8.841036295720869,8.841036295720869,78.16392278225379,-29.650738895825953,29.650738895825953,879.166317068446,-212.47801372548133,212.47801372548133,45146.906316725835,470.70479404433286,470.70479404433286,221563.0031363178,61.47151973291216,61.47151973291216,3778.747738273809,1594.9544530102344,1660.0367942779988,1594.9544530102348,1687.0176524447843,1626.3920405981967
2023-06-25 14:00:00,2235.6749747737017,1905.6893163198167,1765.9244220031003,2004.852325390086,1188.2494344840347,2178.7805598250334,329.985658453885,329.985658453885,108890.53478524403,469.7505527706014,469.7505527706014,220665.5818282856,230.82264938361573,230.82264938361573,53279.0954684716,1047.425540289667,1047.425540289667,1097100.2624511009,56.89441494866833,56.89441494866833,3236.974452351254,1808.6992116044144,1905.6893163198167,1808.6992116044144,1997.967571149382,1930.4553396782458
2023-06-25 15:00:00,1847.8087869985043,1551.82430098927,1262.5517420532376,1625.7548510217975,988.1743182986733,1303.8651603228388,295.9844860092344,295.9844860092344,87606.81595815066,585.2570449452667,585.2570449452667,342525.8086580659,222.05393597670673,222.05393597670673,49307.95048274737,859.634468699831,859.634468699831,738971.4197768407,543.9436266756654,543.9436266756654,295874.6690010757,1346.4340745371633,1303.8651603228388,1346.4340745371635,1458.5376785086776,1379.2849987950447
2023-06-25 16:00:00,816.183689126231,1108.3559897113066,1039.4433686304978,1113.5236730518889,772.0961719982726,1142.4618513082,-292.1723005850756,292.1723005850756,85364.65322917578,-223.25967950426684,223.25967950426684,49844.88449234795,-297.33998392565786,297.33998392565786,88411.06604091047,44.08751712795845,44.08751712795845,1943.7091665080297,-326.27816218196904,326.27816218196904,106457.43911684329,1035.1762109400333,1108.3559897113066,1035.1762109400333,1105.5020974382946,1075.8831172696498
2023-06-25 17:00:00,551.2504746479709,441.9060914188954,468.7133083836469,649.6277739841379,419.31205619485337,445.87620741311207,109.3443832290755,109.3443832290755,11956.194143746929,82.53716626432401,82.53716626432401,6812.3838149446665,-98.37729933616697,98.37729933616697,9678.093024677799,131.93841845311755,131.93841845311755,17407.74626390995,105.37426723485885,105.37426723485885,11103.736195283447,485.08708747892916,445.87620741311207,485.08708747892916,514.04983019874,489.34241542099033
2023-06-25 18:00:00,0.0,23.653057957692855,21.570038278925256,20.238792888677125,18.760336069976667,24.37603530978791,-23.653057957692855,23.653057957692855,559.4671507499773,-21.570038278925256,21.570038278925256,465.2665513543008,-20.238792888677125,20.238792888677125,409.60873759076776,-18.760336069976667,18.760336069976667,351.95020945846755,-24.37603530978791,24.37603530978791,594.1910974240269,21.719652101011963,21.570038278925256,21.719652101011967,22.458990471280476,22.376878011922336
2023-06-25 19:00:00,1.6617618740132432,3.2998541260726246,4.110475938702741,1.024206144262856,2.9274373887010854,2.574344068198511,-1.6380922520593815,1.6380922520593815,2.683346226256976,-2.448714064689498,2.448714064689498,5.996200570608163,0.6375557297503871,0.6375557297503871,0.40647730853754865,-1.2656755146878422,1.2656755146878422,1.6019345084803343,-0.9125821941852676,0.9125821941852676,0.8328062611439976,2.7872635331875637,2.9274373887010854,2.7872635331875637,2.885385232047029,2.7896682080400184
2023-06-25 20:00:00,1.815552498552928,2.8017124879669755,3.3139660375887146,1.1435850653461719,3.5338485698184927,2.643593473526792,-0.9861599894140474,0.9861599894140474,0.972511524721114,-1.4984135390357864,1.4984135390357864,2.2452431339657504,0.6719674332067562,0.6719674332067562,0.4515402312904764,-1.7182960712655646,1.7182960712655646,2.9525413885266745,-0.828040974973864,0.828040974973864,0.6856518562356673,2.6873411268494296,2.8017124879669755,2.6873411268494296,3.0602555123723185,2.811299013784045
2023-06-25 21:00:00,20.35711037339319,8.027658424436552,7.499981342391085,1.3636441883846842,3.117200475153494,7.886969660275274,12.329451948956638,12.329451948956638,152.01538536163065,12.857129031002106,12.857129031002106,165.30576691983717,18.993466185008508,18.993466185008508,360.75175772106167,17.239909898239695,17.239909898239695,297.214493299423,12.470140713117917,12.470140713117917,155.50440940496105,5.579090818128217,7.499981342391085,5.579090818128218,5.170601838217188,5.782301501481416
2023-06-25 22:00:00,5.1469809991990045,5.799039827953294,5.284527359953601,1.2844961405190105,4.04426127259141,5.644476648477048,-0.6520588287542894,0.6520588287542894,0.4251807161564158,-0.13754636075459636,0.13754636075459636,0.018919001356833567,3.862484858679994,3.862484858679994,14.918789283532213,1.102719726607594,1.102719726607594,1.215990795449527,-0.4974956492780436,0.4974956492780436,0.24750192105058214,4.411360249898872,5.284527359953601,4.411360249898873,4.526470791992306,4.6366163994183
2023-06-25 23:00:00,6.323502451526385,9.22749708782864,9.224999198566623,2.513866558271527,3.25252043682509,8.239407003768562,-2.9039946363022553,2.9039946363022553,8.433184847672267,-2.9014967470402384,2.9014967470402384,8.418683373085086,3.8096358932548577,3.8096358932548577,14.513325639175738,3.0709820147012947,3.0709820147012947,9.430930534618824,-1.9159045522421776,1.9159045522421776,3.670690253302299,6.491658057052089,8.239407003768562,6.4916580570520885,5.720327692976232,6.483854771633009
2023-06-26 00:00:00,18.77886636113732,9.948983426019575,8.821879825647919,5.303543715449226,3.2172198326293984,8.528886451237664,8.829882935117746,8.829882935117746,77.96683264788359,9.956986535489403,9.956986535489403,99.14158086791726,13.475322645688095,13.475322645688095,181.5843204053944,15.561646528507923,15.561646528507923,242.1648426782227,10.249979909899658,10.249979909899658,105.0620881533466,7.164102650196756,8.528886451237664,7.1641026501967575,5.994784663482085,6.9595589250027565
2023-06-26 01:00:00,2.3676635051643706,6.345371280960204,6.541377132093387,2.8815499215385754,2.356776832270988,5.523232503482309,-3.977707775795833,3.977707775795833,15.822159149626632,-4.1737136269290165,4.1737136269290165,17.419885439612965,-0.5138864163742047,0.5138864163742047,0.26407924893392254,0.01088667289338252,0.01088667289338252,0.00011851964668750974,-3.1555689983179387,3.1555689983179387,9.95761570314528,4.729661534069093,5.523232503482309,4.729661534069093,4.018578944173816,4.599818273017728
2023-06-26 02:00:00,8.093406719431021,10.613961716887369,18.519672795907073,7.479963775575415,3.598255470829163,11.164443998742042,-2.5205549974563475,2.5205549974563475,6.353197495202168,-10.426266076476052,10.426266076476052,108.70702429747533,0.6134429438556062,0.6134429438556062,0.37631224536623237,4.495151248601858,4.495151248601858,20.206384747806844,-3.071037279311021,3.071037279311021,9.431269970918038,10.275259551588213,10.613961716887369,10.275259551588213,7.70606856887434,9.509420374711432
2023-06-26 03:00:00,2.8504986938955605,3.294520160790041,4.363028962803434,6.3517830182437764,3.8347980005554447,3.689293073497321,-0.44402146689448063,0.44402146689448063,0.19715506306312636,-1.5125302689078737,1.5125302689078737,2.2877478143625245,-3.501284324348216,3.501284324348216,12.258991919926542,-0.9842993066598842,0.9842993066598842,0.9688451250911287,-0.8387943796017603,0.8387943796017603,0.7035760112515019,4.306684643178004,3.8347980005554447,4.306684643178004,3.976363993342212,4.098463680283374
2023-06-26 04:00:00,10.183200535417038,10.093236970018324,8.005588607604073,0.6763898080803032,3.734187253191747,11.128739304718641,0.08996356539871364,0.08996356539871364,0.008093443099248625,2.177611927812965,2.177611927812965,4.741993708153298,9.506810727336735,9.506810727336735,90.37945020540481,6.449013282225291,6.449013282225291,41.58977231431822,-0.9455387693016029,0.9455387693016029,0.8940435642523897,6.727628388722619,8.005588607604073,6.72762838872262,5.9136400001747065,7.102899090130253
2023-06-26 05:00:00,0.9962657002461488,2.4910134040227216,3.5980354011091205,0.25037346655317544,4.2836793301072245,2.224938996610439,-1.4947477037765728,1.4947477037765728,2.234270697945337,-2.6017697008629717,2.6017697008629717,6.769205576328597,0.7458922336929734,0.7458922336929734,0.5563552242834933,-3.2874136298610757,3.2874136298610757,10.807088373796374,-1.2286732963642901,1.2286732963642901,1.5096380691986908,2.5696081196805363,2.4910134040227216,2.7056792208945417,3.231658189153867,2.797250160960589
2023-06-26 06:00:00,0.0,10.092108790937475,22.06719180271747,58.86043937084574,13.978745780592794,9.649952160812685,-10.092108790937475,10.092108790937475,101.85065984811747,-22.06719180271747,22.06719180271747,486.96095405792113,-58.86043937084574,58.86043937084574,3464.5513229290073,-13.978745780592794,13.978745780592794,195.40533359844085,-9.649952160812685,9.649952160812685,93.12157670597341,22.929687581181234,13.978745780592794,19.445917143155306,26.460722646316082,20.95426988761407
2023-06-26 07:00:00,603.001584314075,555.9528164330128,589.8959278438568,747.0169691111332,374.77317644156943,555.5102463172213,47.04876788106219,47.04876788106219,2213.586559126069,13.10565647021815,13.10565647021815,171.75823151537088,-144.01538479705823,144.01538479705823,20740.43105824475,228.22840787250556,228.22840787250556,52088.20616001876,47.491337996853645,47.491337996853645,2255.427184731395,564.6298272293586,555.9528164330128,557.7054561494017,613.4898191449893,577.9393573850238
2023-06-26 08:00:00,988.5149060581601,932.619550667273,933.8269252140083,1140.2997931583334,811.592079402784,884.5865067104606,55.895355390887175,55.895355390887175,3124.29075427358,54.687980844151866,54.687980844151866,2990.7752488103215,-151.78488710017325,151.78488710017325,23038.65195201234,176.92282665537618,176.92282665537618,31301.68659172829,103.9283993476995,103.9283993476995,10801.112190974905,940.5849710305718,932.619550667273,928.0344786019027,979.5966958144733,941.4466327068865
2023-06-26 09:00:00,2115.8958108276656,1536.884101577723,1548.8245482203206,2515.0350414475183,1389.1217190754369,1601.6957174372678,579.0117092499427,579.0117092499427,335254.55944854015,567.071262607345,567.071262607345,321569.8168750885,-399.1392306198527,399.1392306198527,159312.12541980797,726.7740917522287,726.7740917522287,528200.580442277,514.2000933903978,514.2000933903978,264401.73604269384,1718.3122255516532,1548.8245482203206,1654.871801857982,1873.3704083525768,1732.8859650220336
2023-06-26 10:00:00,2330.8478381906093,1966.4694959998403,2043.6602992007652,3103.688850989096,1895.0068809804777,2008.2173345820459,364.378342190769,364.378342190769,132771.57625769314,287.18753898984414,287.18753898984414,82476.68255104325,-772.8410127984866,772.8410127984866,597283.2310633906,435.8409572101316,435.8409572101316,189957.33998184375,322.63050360856346,322.63050360856346,104090.44185871528,2203.408572350445,2008.2173345820459,2138.220765314857,2354.5099079342817,2204.199621677072
2023-06-26 11:00:00,2206.673909232031,2137.7200909693556,2123.814231787335,2709.163551873998,1710.3102218077468,2020.0438075086604,68.95381826267521,68.95381826267521,4754.6290530020415,82.85967744469599,82.85967744469599,6865.726146239062,-502.4896426419673,502.4896426419673,252495.840962452,496.3636874242841,496.3636874242841,246376.91019343238,186.63010172337044,186.63010172337044,34830.794869275596,2140.210380789419,2123.814231787335,2125.403288194394,2271.3868836475476,2162.9146883893914
2023-06-26 12:00:00,1640.5918894046513,2012.3946884900918,1952.9241949770455,1812.929358077875,1474.4511161806022,2024.1340803241458,-371.8027990854405,371.8027990854405,138237.3214077684,-312.33230557239426,312.33230557239426,97551.46910416747,-172.3374686732236,172.3374686732236,29700.203108694328,166.1407732240491,166.1407732240491,27602.75652748491,-383.5421909194945,383.5421909194945,147104.61221532596,1855.366687609952,1952.9241949770455,1888.1478855072983,1931.2275463200845,1918.7065163296986
2023-06-26 13:00:00,1430.2287971327082,1785.553852350377,1656.9928354349938,3377.1614247374837,2077.4152432337487,1699.547984855447,-355.3250552176687,355.3250552176687,126255.89486543932,-226.7640383022856,226.7640383022856,51421.92906716045,-1946.9326276047755,1946.9326276047755,3790546.6564320354,-647.1864461010405,647.1864461010405,418850.296016895,-269.3191877227389,269.3191877227389,72532.82487563587,2119.3342681224103,1785.553852350377,2013.8781693444253,2282.89922721684,2076.7044267431215
2023-06-26 14:00:00,1326.2827416359348,1695.0884297968448,1701.380919874021,2658.007504878849,1657.659551310935,1709.2576966665295,-368.80568816091,368.80568816091,136017.6356198424,-375.0981782380861,375.0981782380861,140698.64331753104,-1331.7247632429142,1331.7247632429142,1773490.8450343958,-331.37680967500023,331.37680967500023,109810.58999038133,-382.97495503059463,382.97495503059463,146669.81618068597,1884.278820505436,1701.380919874021,1802.1648193977098,2009.6302103025246,1873.1587379708767
