YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,solar_power_w
2024,1,4,3,0.0,3.7773722681469843,61.7574782111828,0.0
2024,1,4,4,0.0,9.555398212098396,62.58553922920365,0.0
2024,1,4,5,0.0,6.557027840514871,65.17478141799695,0.0
2024,1,4,6,19.265868986441838,8.574885751049186,62.96236530840609,1926.5868986441837
2024,1,4,7,209.9656720043166,9.35075525330281,64.22711835018002,20996.56720043166
2024,1,4,8,428.0392263184117,15.008703109802006,65.52931741054702,42803.92263184117
2024,1,4,9,496.80195655138346,12.002484449553943,63.14786822253265,49680.19565513835
2024,1,4,10,718.5096205731613,15.70282301498574,92.82449189156148,71850.96205731614
2024,1,4,11,801.2851865659129,17.443361035257993,62.096656599674034,80128.51865659129
2024,1,4,12,832.5695625652899,14.71206213417076,62.87763007076192,83256.95625652898
2024,1,4,13,734.099400304376,14.698592541416776,50.447771980292195,73409.9400304376
2024,1,4,14,696.9140299968672,19.30204477572066,32.02530329836186,69691.40299968672
2024,1,4,15,599.9984344679638,10.652702787004886,54.62797855510078,59999.843446796374
2024,1,4,16,454.4475298483683,12.971160661642378,46.25139155906456,45444.75298483683
2024,1,4,17,171.29005061901842,12.995891346833407,49.700442335995234,17129.00506190184
2024,1,4,18,10.82292947909884,10.433744303259079,53.05025222068275,1082.292947909884
2024,1,4,19,0.0,13.336393576589497,63.00279664659061,0.0
2024,1,4,20,0.0,3.792315450136239,68.07222769755803,0.0
2024,1,4,21,0.0,5.483493787981939,73.0408395599803,0.0
2024,1,4,22,0.0,4.427432127663858,64.42520345766715,0.0
2024,1,4,23,0.0,6.522946049967024,72.1346058917342,0.0
2024,1,5,0,0.0,2.9881093471654396,63.66687829442508,0.0
2024,1,5,1,0.0,4.6091824075097385,58.85752526675314,0.0
2024,1,5,2,0.0,9.589483622916994,64.46033348669256,0.0
2024,1,5,3,0.0,4.3314003466741635,74.8472191238736,0.0
2024,1,5,4,0.0,12.133014555302259,68.1916380502092,0.0
2024,1,5,5,0.0,6.0558670038563625,59.10179226748112,0.0
2024,1,5,6,63.34555745933114,8.97336323003943,65.46483105142285,6334.555745933114
2024,1,5,7,245.78693875348344,9.82893644363343,59.57580999574857,24578.693875348345
2024,1,5,8,237.9366329965463,10.839926878608413,56.63439160745999,23793.663299654632
2024,1,5,9,503.29626585099555,17.189058675073,38.50952754532067,50329.626585099555
2024,1,5,10,670.8180986927017,14.980310334771367,69.43242255588979,67081.80986927018
2024,1,5,11,700.9475534722826,17.544658797032252,52.557671813163616,70094.75534722826
2024,1,5,12,750.9245674476025,16.312909109803535,55.67768784593117,75092.45674476025
2024,1,5,13,742.7298171733148,15.35793546270237,50.78892856868003,74272.98171733148
2024,1,5,14,698.4961902901134,16.04309052924128,69.81707763221223,69849.61902901134
2024,1,5,15,503.7946500078956,18.190302816522262,32.28881918825272,50379.46500078956
2024,1,5,16,392.4107452482208,14.065336574246146,58.74458210310418,39241.07452482208
2024,1,5,17,175.92026009098714,11.266552886075047,53.803437767336625,17592.026009098714
2024,1,5,18,0.0,12.087906355319042,61.48224850433143,0.0
2024,1,5,19,0.0,7.708787745243079,71.28721100908943,0.0
2024,1,5,20,0.0,8.503301203030212,69.6253199853594,0.0
2024,1,5,21,0.0,8.11242593919148,53.59762395158779,0.0
2024,1,5,22,0.0,4.938213061960861,72.53472298927176,0.0
2024,1,5,23,0.0,6.77981356069858,63.01117049965994,0.0
2024,1,6,0,0.0,5.672306500698508,77.10434245718574,0.0
2024,1,6,1,0.0,4.424879824963943,71.04609398673644,0.0
2024,1,6,2,0.0,5.703139410290963,62.12004855743684,0.0
2024,1,6,3,0.0,9.099671532122587,69.15449195775771,0.0
2024,1,6,4,0.0,9.564671006082222,73.49011706546106,0.0
2024,1,6,5,0.0,9.18556419183386,67.63396552111578,0.0
2024,1,6,6,0.0,11.085984439057828,57.61258501726533,0.0
2024,1,6,7,211.9050343316525,12.922061010467374,48.8957321571979,21190.50343316525
2024,1,6,8,504.61936378427293,10.92561697108154,46.93249690104114,50461.936378427294
2024,1,6,9,623.5909686242414,15.556511027939553,60.684687142582,62359.09686242414
2024,1,6,10,724.2375984907649,14.743285207309308,46.28417107783238,72423.75984907648
2024,1,6,11,776.5308889409409,13.912957442502062,65.83823989167544,77653.0888940941
2024,1,6,12,792.6471309248931,13.786657340495921,52.99948424297415,79264.71309248931
2024,1,6,13,793.3872337450358,14.139831759918335,47.63796428441735,79338.72337450358
2024,1,6,14,705.0046836021467,15.257711895220584,49.67285635106812,70500.46836021467
2024,1,6,15,542.133509668322,14.437285514728954,41.0818710702978,54213.35096683219
2024,1,6,16,329.6268112811722,11.500763291576073,56.36476519130546,32962.68112811722
2024,1,6,17,222.60061436191705,14.682459393492653,63.894136838527544,22260.061436191707
2024,1,6,18,0.0,10.399619318275567,49.57508703534634,0.0
2024,1,6,19,0.0,9.10653023658356,58.00688337421506,0.0
2024,1,6,20,0.0,8.583088854757126,53.14460170971965,0.0
2024,1,6,21,0.0,7.940810856630553,77.38657827339522,0.0
2024,1,6,22,0.0,5.890004418245036,68.12711280274438,0.0
2024,1,6,23,0.0,6.988310586057828,58.99948469508381,0.0
2024,1,7,0,0.0,5.937619800669299,64.18830420714865,0.0
2024,1,7,1,0.0,5.855157902700787,56.414744258744555,0.0
2024,1,7,2,0.0,6.208328166644158,68.77165474581034,0.0
2024,1,7,3,0.0,9.856188146705811,69.73652011414626,0.0
2024,1,7,4,0.0,12.295799752071577,50.03072461904793,0.0
2024,1,7,5,0.0,10.939980884977217,60.8934391724063,0.0
2024,1,7,6,109.49014666088361,8.872838266338162,52.72994331185407,10949.01466608836
2024,1,7,7,177.0856038098155,7.535738613941456,57.20671116925094,17708.56038098155
2024,1,7,8,362.04336692231504,13.290222410000881,60.12733734777071,36204.3366922315
2024,1,7,9,659.4939669100323,15.925816419353303,48.305147024022666,65949.39669100323
2024,1,7,10,647.899589460133,15.80340019898367,40.99426773080991,64789.9589460133
2024,1,7,11,864.3135993239723,17.67794420993638,47.63029926901657,86431.35993239723
2024,1,7,12,714.3432735454561,18.197179585379292,50.65742196209453,71434.3273545456
2024,1,7,13,834.6314766299276,12.130208650905073,51.87604111955719,83463.14766299276
2024,1,7,14,693.0825080134601,14.913523043500142,50.58582224170742,69308.25080134602
2024,1,7,15,596.827921566613,11.889727884216015,56.68647726557105,59682.7921566613
2024,1,7,16,406.0147815855949,14.018312505165964,63.09783627572293,40601.47815855949
2024,1,7,17,150.82313149012336,8.715301721089826,74.06146649789525,15082.313149012336
2024,1,7,18,16.615700598979682,8.992461763935358,76.51905799128987,1661.5700598979681
2024,1,7,19,0.0,9.426688880121578,72.36628296051668,0.0
2024,1,7,20,0.0,8.124471799868685,82.48300744895118,0.0
2024,1,7,21,0.0,10.464582616002138,57.04577589920712,0.0
2024,1,7,22,0.0,8.102449720034983,68.35130977581649,0.0
2024,1,7,23,0.0,8.39706882066782,51.95369657353113,0.0
2024,1,8,0,0.0,6.916139045725453,73.66810582277043,0.0
2024,1,8,1,0.0,2.1969280214370044,55.97048685190525,0.0
2024,1,8,2,0.0,2.1354447512861805,65.17048690426823,0.0
2024,1,8,3,0.0,8.44358673138776,76.57998378957252,0.0
2024,1,8,4,0.0,8.192225686568126,78.0939297691448,0.0
2024,1,8,5,0.0,6.489737983786188,46.47643762266227,0.0
2024,1,8,6,0.0,11.31216702360719,58.36088549545188,0.0
2024,1,8,7,103.68313108002276,11.659891272215601,45.295413722735866,10368.313108002276
2024,1,8,8,433.4836274415019,13.777232617922271,46.82396951880418,43348.36274415019
2024,1,8,9,539.9920790824034,11.96114298788341,57.412066039384875,53999.207908240336
2024,1,8,10,740.5774390526128,12.90271105197968,62.137754103198766,74057.74390526128
2024,1,8,11,746.2277801126326,13.787919592649226,55.1417768078052,74622.77801126326
2024,1,8,12,748.2378838790313,14.43673751503421,43.584483559077306,74823.78838790313
2024,1,8,13,870.9769176770741,15.444192361117372,47.55855255895677,87097.69176770741
2024,1,8,14,703.5193185642621,14.64950704526911,53.140796959398656,70351.9318564262
2024,1,8,15,596.3937599514093,15.594585451755922,49.1004030721388,59639.37599514093
2024,1,8,16,371.2090879677659,12.493932731425286,34.486855621218865,37120.908796776595
2024,1,8,17,131.2956829720892,14.571879886130228,71.87779724888262,13129.56829720892
2024,1,8,18,0.0,11.697150051840108,61.41535149359525,0.0
2024,1,8,19,0.0,15.407702517126445,65.78804659721932,0.0
2024,1,8,20,0.0,7.788200942767043,52.6563946512287,0.0
2024,1,8,21,0.0,3.7956095792806934,68.23902677939154,0.0
2024,1,8,22,0.0,4.701207616237775,51.07625528778548,0.0
2024,1,8,23,0.0,4.42126122579818,54.76325873805787,0.0
2024,1,9,0,0.0,8.975722690726176,69.84067487876834,0.0
2024,1,9,1,0.0,5.755865006502471,79.04357638239779,0.0
2024,1,9,2,0.0,6.4260490169540905,54.96110896976327,0.0
2024,1,9,3,0.0,10.112153669187624,65.27694676765897,0.0
2024,1,9,4,0.0,6.026947111928134,62.06966610723578,0.0
2024,1,9,5,0.0,7.556107688298928,48.61589500205771,0.0
2024,1,9,6,46.30887737658207,14.420272701521307,41.594051560287284,4630.887737658207
2024,1,9,7,235.20369791654514,10.594249507849998,54.534496654503045,23520.369791654513
2024,1,9,8,370.3803037880565,11.373457881221414,59.111758398226854,37038.03037880565
2024,1,9,9,524.1379191286861,14.677886978073461,54.81973192743517,52413.79191286861
2024,1,9,10,680.8729206842304,13.116439115420043,51.11584757889663,68087.29206842303
2024,1,9,11,810.5102223225424,16.43290292727515,43.79154462473934,81051.02223225424
2024,1,9,12,804.9666152714613,17.104213667324625,36.201733521461655,80496.66152714612
2024,1,9,13,799.9086706502513,14.105821034134696,61.6001656517969,79990.86706502513
2024,1,9,14,654.6573652004251,11.3218022381742,42.40277338299417,65465.73652004251
2024,1,9,15,568.0896722823071,14.656418329956749,46.300415418999165,56808.96722823071
2024,1,9,16,431.92962293886865,9.778399296043126,59.56080271748371,43192.96229388686
2024,1,9,17,146.50442609389398,10.591862430489332,59.88212428267481,14650.442609389398
2024,1,9,18,0.0,9.832328332121396,70.23059976002301,0.0
2024,1,9,19,0.0,8.153560456022145,70.20336066462927,0.0
2024,1,9,20,0.0,5.842025711265812,69.456016067887,0.0
2024,1,9,21,0.0,9.949042755964111,35.33451224276299,0.0
2024,1,9,22,0.0,4.6775218907179,71.0931993810875,0.0
2024,1,9,23,0.0,5.36571951704972,68.34573921666336,0.0
2024,1,10,0,0.0,4.453657338339108,66.41224053638989,0.0
2024,1,10,1,0.0,5.520644109541248,76.15717650705682,0.0
2024,1,10,2,0.0,6.8403423794509814,66.53568424130104,0.0
2024,1,10,3,0.0,6.302339873593076,58.82159788568199,0.0
2024,1,10,4,0.0,7.296511336131506,66.64801008765146,0.0
2024,1,10,5,0.0,8.52556352461762,64.37218504434651,0.0
2024,1,10,6,103.77003993227194,12.403877118634133,54.33588755968746,10377.003993227194
2024,1,10,7,267.1159321902138,11.139572191240248,38.47918245698121,26711.593219021383
2024,1,10,8,349.59568445412975,9.420043869719038,57.06482128986788,34959.56844541297
2024,1,10,9,566.6063439087156,17.550036242254052,55.719237495387574,56660.634390871564
2024,1,10,10,681.8652965871077,16.65056589305992,31.23808101686123,68186.52965871076
2024,1,10,11,784.5213889366829,17.032987230990024,38.18115031121156,78452.13889366829
2024,1,10,12,857.1877021603465,16.338620526759577,49.50850033423241,85718.77021603465
2024,1,10,13,804.3797543365688,20.032642558824882,51.78601999176007,80437.97543365687
2024,1,10,14,705.2313523425678,14.073032931612454,47.42852337373963,70523.13523425678
2024,1,10,15,607.2022157764503,12.484993965885751,58.230668406308176,60720.22157764503
2024,1,10,16,376.1171276617441,14.119587363263532,59.21703368960595,37611.71276617441
2024,1,10,17,258.9322332949118,10.93569013957386,56.36556050749243,25893.22332949118
2024,1,10,18,0.0,9.773041191618525,63.99996373883,0.0
2024,1,10,19,0.0,10.881509719548848,49.8968370386749,0.0
2024,1,10,20,0.0,9.90083955198207,73.65553903606744,0.0
2024,1,10,21,0.0,7.952963612285414,80.81499451329525,0.0
2024,1,10,22,0.0,4.7839222946414095,52.769530672244414,0.0
2024,1,10,23,0.0,2.2745580825168497,82.68588503237498,0.0
2024,1,11,0,0.0,7.033314476916148,62.4108388139793,0.0
2024,1,11,1,0.0,6.454891285402332,52.2902182416139,0.0
2024,1,11,2,0.0,11.285960104519493,60.006251715232786,0.0
2024,1,11,3,0.0,7.407838847485081,69.84982739150183,0.0
2024,1,11,4,0.0,9.18660162768146,63.05223861510985,0.0
2024,1,11,5,0.0,7.849539027804805,66.86514454355516,0.0
2024,1,11,6,94.10122482375168,13.415423256517988,72.51644300987599,9410.122482375167
2024,1,11,7,181.49445226045734,10.039468749203476,58.70266204980004,18149.445226045733
2024,1,11,8,402.7862456144347,15.41296620114993,37.66238750170188,40278.62456144347
2024,1,11,9,642.1629409222687,13.944101272982792,51.78708802754301,64216.294092226875
2024,1,11,10,642.2151042645426,11.744996839398688,66.48670900022046,64221.51042645425
2024,1,11,11,776.4065593906748,12.974290496171268,44.07492178319258,77640.65593906748
2024,1,11,12,783.2107650354936,19.062626214786818,48.341460271577134,78321.07650354937
2024,1,11,13,697.5835133753493,15.062726167481486,52.210038135041806,69758.35133753493
2024,1,11,14,557.9759908804724,14.946120450094602,52.74453424781861,55797.59908804724
2024,1,11,15,600.4957431899089,17.95802926003146,63.30762103544612,60049.57431899089
2024,1,11,16,386.5555654722584,11.011531346724691,84.72206668577391,38655.556547225846
2024,1,11,17,210.01615778274123,12.04653697354653,57.712212155353434,21001.615778274125
2024,1,11,18,9.904238038392846,10.435862340360147,53.82751759083749,990.4238038392846
2024,1,11,19,0.0,8.336770056214643,61.33569724162537,0.0
2024,1,11,20,0.0,7.137733621940505,55.73380855128785,0.0
2024,1,11,21,0.0,7.401909713659091,60.04831811213235,0.0
2024,1,11,22,0.0,9.402442122451218,34.08785979361866,0.0
2024,1,11,23,0.0,8.077967736607615,74.38288418836868,0.0
2024,1,12,0,0.0,1.6435066580173547,64.92961740117916,0.0
2024,1,12,1,0.0,5.21777625939673,50.707106793425055,0.0
2024,1,12,2,0.0,4.90452672872971,53.98971481661201,0.0
2024,1,12,3,0.0,10.75929410374816,68.59748982772645,0.0
2024,1,12,4,0.0,10.83339731282197,66.38332332761038,0.0
2024,1,12,5,0.0,7.238088354886592,57.51670898231567,0.0
2024,1,12,6,24.468728061395904,8.346031505049762,68.78395279667411,2446.8728061395905
2024,1,12,7,195.03896617410985,11.334740733247061,65.77485894878785,19503.896617410985
2024,1,12,8,422.2131655743019,12.568354791195494,69.02494324244698,42221.31655743019
2024,1,12,9,511.63225856924316,15.55769224265492,60.373320337028915,51163.22585692431
2024,1,12,10,677.3430010618514,15.772680186240082,41.716184049906886,67734.30010618514
2024,1,12,11,818.9420119915997,15.250111981393015,49.522657813416586,81894.20119915997
2024,1,12,12,852.4504612918445,14.381599741748134,41.533787294616275,85245.04612918445
2024,1,12,13,694.9092023550594,16.831936156970272,40.3637703180669,69490.92023550594
2024,1,12,14,780.5600321267692,10.956555325988404,76.00800835691197,78056.00321267692
2024,1,12,15,576.236298309369,14.132394805025607,50.4184143268849,57623.6298309369
2024,1,12,16,419.9568057176035,13.215017717983956,67.81800110218126,41995.68057176035
2024,1,12,17,212.7666185151188,12.384985871270013,53.97889200659143,21276.661851511883
2024,1,12,18,0.0,11.405890660617771,41.492425412815976,0.0
2024,1,12,19,0.0,6.799821053109623,70.63281988711752,0.0
2024,1,12,20,0.0,8.63201799908954,59.528148637383666,0.0
2024,1,12,21,0.0,7.291621083031704,66.18419597058501,0.0
2024,1,12,22,0.0,5.380640743292738,56.83631200268413,0.0
2024,1,12,23,0.0,6.352348501583675,53.863923722266,0.0
2024,1,13,0,0.0,6.675225629575608,46.29893832804599,0.0
2024,1,13,1,0.0,8.08740226135261,66.63857256277782,0.0
2024,1,13,2,0.0,7.040652567852223,72.78625727160292,0.0
2024,1,13,3,0.0,10.65413510113908,69.48956554904223,0.0
2024,1,13,4,0.0,4.676971655483373,52.527258677159615,0.0
2024,1,13,5,0.0,8.314987737242703,61.945922764865635,0.0
2024,1,13,6,25.88295102345615,9.407232491839732,62.46043515293105,2588.2951023456153
2024,1,13,7,169.28608946435048,10.92977973767537,45.00360929384241,16928.608946435048
2024,1,13,8,353.8383376944547,10.655350906913997,49.58591656331268,35383.83376944547
2024,1,13,9,618.36751477963,12.495456246415516,83.8283644019584,61836.751477963
2024,1,13,10,717.4862180715953,15.558519384458604,45.85790281372926,71748.62180715954
2024,1,13,11,807.7561550017042,14.537073597116457,56.683024549337155,80775.61550017042
2024,1,13,12,928.0042269134398,15.666600318697364,65.8261329441594,92800.42269134398
2024,1,13,13,737.5818397749603,15.618372268598081,72.08963408775702,73758.18397749602
2024,1,13,14,661.4719701381626,18.813744253062715,58.26377510149204,66147.19701381626
2024,1,13,15,537.5620861545246,15.659069502190444,64.06647499407686,53756.208615452466
2024,1,13,16,431.09049811085976,10.218270678365752,52.51035756338556,43109.04981108598
2024,1,13,17,194.6793043044416,12.003948485459176,64.20277249004761,19467.930430444158
2024,1,13,18,8.885050046662789,8.188031400726462,65.61394710933317,888.5050046662789
2024,1,13,19,0.0,10.785796383201706,64.81210809610869,0.0
2024,1,13,20,0.0,10.520281569255909,67.81893997623314,0.0
2024,1,13,21,0.0,8.241546370670802,61.05679651474273,0.0
2024,1,13,22,0.0,3.2066712321924884,71.08951095913336,0.0
2024,1,13,23,0.0,6.444466361027545,66.27132201092618,0.0
2024,1,14,0,0.0,3.376364720333022,55.81306987558436,0.0
2024,1,14,1,0.0,8.206538447194106,61.39791001423934,0.0
2024,1,14,2,0.0,7.9627362477966965,62.320447513507915,0.0
2024,1,14,3,0.0,7.453840245032393,71.92899781472758,0.0
2024,1,14,4,0.0,7.397772415538893,63.563435353870936,0.0
2024,1,14,5,0.0,8.711216069050952,56.94382165662589,0.0
2024,1,14,6,0.0,11.374129415241066,53.83838436812416,0.0
2024,1,14,7,269.8430423606926,10.434742493047237,57.69654106533917,26984.30423606926
2024,1,14,8,378.0134470862912,16.323817640681106,55.64173012443464,37801.34470862912
2024,1,14,9,617.2776519226697,11.494275031832434,61.17622762686016,61727.765192266976
2024,1,14,10,737.3018628087227,15.424556869446683,65.23024688120682,73730.18628087227
2024,1,14,11,746.876238526236,18.57818588379014,74.41079535240236,74687.6238526236
2024,1,14,12,781.858071978017,15.038856829172097,69.49498794200491,78185.80719780171
2024,1,14,13,851.7192683177902,14.713770949112446,51.08436087992898,85171.92683177903
2024,1,14,14,678.7310925845256,12.571087868827279,48.242392666330744,67873.10925845256
2024,1,14,15,515.4783866116346,12.929800647698121,56.723350478434064,51547.83866116346
2024,1,14,16,411.71073662682596,16.530862857601793,43.485596735010304,41171.0736626826
2024,1,14,17,256.27135600584603,11.795979409035228,57.709383494440445,25627.135600584603
2024,1,14,18,33.74097460833029,8.684417828849043,65.13967963299146,3374.097460833029
2024,1,14,19,0.0,9.968671062887148,64.95584157719435,0.0
2024,1,14,20,0.0,9.008199159789278,85.54480223931967,0.0
2024,1,14,21,0.0,6.118847997538273,58.57118245244355,0.0
2024,1,14,22,0.0,5.353453800201919,59.09177500819553,0.0
2024,1,14,23,0.0,4.825458485915264,77.06470682516026,0.0
2024,1,15,0,0.0,8.844699799457276,55.447837263047965,0.0
2024,1,15,1,0.0,4.509351025823768,70.20480453804028,0.0
2024,1,15,2,0.0,5.569118195993431,70.76019998156168,0.0
2024,1,15,3,0.0,7.874003439247428,46.96855541078025,0.0
2024,1,15,4,0.0,11.598701706137689,76.36007502481753,0.0
2024,1,15,5,0.0,8.484018696996191,57.63896570364397,0.0
2024,1,15,6,14.293269536245248,11.672604883451616,64.91283784327669,1429.3269536245248
2024,1,15,7,307.56546302033405,11.94389207400207,50.07313548061339,30756.546302033406
2024,1,15,8,331.0340385992736,12.041831223593729,57.626899047668296,33103.403859927355
2024,1,15,9,655.4133181251274,13.504002611337961,58.73387690505103,65541.33181251274
2024,1,15,10,691.9991782239133,17.710604869295928,77.55871938944028,69199.91782239133
2024,1,15,11,746.1972223852385,14.854441549886463,65.58716722080426,74619.72223852386
2024,1,15,12,834.0945744813156,19.697105954949635,56.14217589831,83409.45744813156
2024,1,15,13,754.7760564919016,17.014630096307524,64.07240570952155,75477.60564919015
2024,1,15,14,733.8444320874192,16.348366384614355,64.31838051127718,73384.44320874193
2024,1,15,15,624.1502044715216,17.30354319148536,59.18355568441107,62415.020447152165
2024,1,15,16,391.6440959841572,13.797118676344212,68.26797098873936,39164.409598415725
2024,1,15,17,166.20845253265503,13.035133146735973,53.03147872999042,16620.845253265503
2024,1,15,18,1.4372411467409723,13.560595028692164,58.35039565150687,143.72411467409722
2024,1,15,19,0.0,9.80246917427726,46.59896941592355,0.0
2024,1,15,20,0.0,9.99619843553201,66.45864337587875,0.0
2024,1,15,21,0.0,11.794666844155751,55.12755080631424,0.0
2024,1,15,22,0.0,7.111864939883252,65.3819718972243,0.0
2024,1,15,23,0.0,9.328968731559174,59.718075944571304,0.0
2024,1,16,0,0.0,6.638229586945194,69.4407355102202,0.0
2024,1,16,1,0.0,6.62377565027189,58.91188820422283,0.0
2024,1,16,2,0.0,7.138239502278937,73.59807799631878,0.0
2024,1,16,3,0.0,5.491622030649657,65.83807471081911,0.0
2024,1,16,4,0.0,7.179944905526169,74.77052138372225,0.0
2024,1,16,5,0.0,6.739717500324362,57.671064026959755,0.0
2024,1,16,6,18.860593753226045,14.211234593873195,55.13126279539693,1886.0593753226044
2024,1,16,7,179.29525974735668,16.136595899798298,39.38326509603927,17929.52597473567
2024,1,16,8,290.05970216899584,14.460215435511179,50.519242320962704,29005.970216899583
2024,1,16,9,514.6237840927024,16.03243333593596,56.40557380177603,51462.37840927024
2024,1,16,10,664.6163914907145,12.849704756984918,65.87486852581652,66461.63914907144
2024,1,16,11,805.2507199291877,15.71146393929109,72.75490602118556,80525.07199291876
2024,1,16,12,746.4957616836924,13.029136193555036,50.051783107632524,74649.57616836924
2024,1,16,13,770.4613602134797,16.39649456549524,51.19114485594146,77046.13602134796
